pos1 40.8976, pos2 -146.655, pos3 37.1572
0.33 , -85.9914 , -66.774 , 100.22
0.33 , -82.8682 , -86.6114 , 100.87
0.34 , -84.7324 , -67.9142 , 100.173
0.34 , -82.8682 , -86.6114 , 100.87
0.35 , -83.521 , -69.2682 , 100.125
0.35 , -82.8682 , -86.6114 , 100.87
0.36 , -82.2857 , -70.5035 , 100.149
0.36 , -82.8682 , -86.6114 , 100.87
0.37 , -81.5731 , -71.7862 , 100.102
0.37 , -82.8682 , -86.6114 , 100.87
0.38 , -81.6443 , -73.0452 , 100.102
0.38 , -82.8682 , -86.6114 , 100.87
0.39 , -81.9294 , -74.2329 , 100.078
0.39 , -82.8682 , -86.6114 , 100.87
0.4 , -82.0244 , -75.3969 , 100.078
0.4 , -82.8682 , -86.6114 , 100.87
0.41 , -82.0957 , -76.6321 , 100.078
0.41 , -82.8682 , -86.6114 , 100.87
0.42 , -82.1194 , -78.0099 , 100.102
0.42 , -82.8682 , -86.6114 , 100.87
0.43 , -82.1194 , -79.0313 , 100.078
0.43 , -82.8682 , -86.6114 , 100.87
0.44 , -81.9532 , -80.2903 , 100.102
0.44 , -82.8682 , -86.6114 , 100.87
0.45 , -81.9056 , -81.5968 , 100.054
0.45 , -82.8682 , -86.6114 , 100.87
0.46 , -81.9056 , -82.7846 , 100.078
0.46 , -82.8682 , -86.6114 , 100.87
0.47 , -81.9056 , -84.0435 , 100.054
0.47 , -82.8682 , -86.6114 , 100.87
0.48 , -81.9056 , -85.255 , 100.102
0.48 , -82.8682 , -86.6114 , 100.87
0.49 , -81.9769 , -86.3477 , 100.054
0.49 , -82.8682 , -86.6114 , 100.87
0.5 , -82.0719 , -86.5378 , 100.03
0.5 , -82.8682 , -86.6114 , 100.87
0.51 , -82.0719 , -86.514 , 100.007
0.51 , -82.8682 , -86.6114 , 100.87
0.52 , -82.0482 , -86.514 , 100.007
0.52 , -82.8682 , -86.6114 , 100.87
0.53 , -82.0719 , -86.4428 , 99.9591
0.53 , -82.8682 , -86.6114 , 100.87
0.54 , -82.0719 , -86.3477 , 99.9828
0.54 , -82.8682 , -86.6114 , 100.87
0.55 , -81.9532 , -86.2765 , 99.9828
0.55 , -82.8682 , -86.6114 , 100.87
0.56 , -81.9294 , -86.229 , 99.9828
0.56 , -82.8682 , -86.6114 , 100.87
0.57 , -81.9294 , -86.229 , 99.9828
0.57 , -82.8682 , -86.6114 , 100.87
0.58 , -81.9294 , -86.2052 , 99.9828
0.58 , -82.8682 , -86.6114 , 100.87
0.59 , -81.9294 , -86.1577 , 99.9591
0.59 , -82.8682 , -86.6114 , 100.87
0.6 , -81.9294 , -86.1102 , 99.9828
0.6 , -82.8682 , -86.6114 , 100.87
0.61 , -82.0244 , -86.1102 , 99.9353
0.61 , -82.8682 , -86.6114 , 100.87
0.62 , -82.0719 , -86.1102 , 99.9828
0.62 , -82.8682 , -86.6114 , 100.87
0.63 , -82.0719 , -86.0864 , 99.9828
0.63 , -82.8682 , -86.6114 , 100.87
0.64 , -82.0719 , -86.1339 , 99.9591
0.64 , -82.8682 , -86.6114 , 100.87
0.65 , -82.0957 , -86.1102 , 99.9116
0.65 , -82.8682 , -86.6114 , 100.87
0.66 , -82.0482 , -86.1102 , 99.9591
0.66 , -82.8682 , -86.6114 , 100.87
0.67 , -81.9769 , -86.0864 , 99.9591
0.67 , -82.8682 , -86.6114 , 100.87
0.68 , -81.9056 , -86.0864 , 99.9828
0.68 , -82.8682 , -86.6114 , 100.87
0.69 , -81.8819 , -86.1102 , 99.9353
0.69 , -82.8682 , -86.6114 , 100.87
0.7 , -81.8819 , -86.0864 , 99.9591
0.7 , -82.8682 , -86.6114 , 100.87
0.71 , -81.9294 , -86.1102 , 99.9353
0.71 , -82.8682 , -86.6114 , 100.87
0.72 , -82.0244 , -86.1102 , 99.9828
0.72 , -82.8682 , -86.6114 , 100.87
0.73 , -82.0719 , -86.1102 , 99.9353
0.73 , -82.8682 , -86.6114 , 100.87
0.74 , -82.0957 , -86.0864 , 99.9828
0.74 , -82.8682 , -86.6114 , 100.87
0.75 , -82.0957 , -86.1102 , 99.9353
0.75 , -82.8682 , -86.6114 , 100.87
0.76 , -82.0957 , -86.1102 , 99.9591
0.76 , -82.8682 , -86.6114 , 100.87
0.77 , -82.0957 , -86.0864 , 99.9353
0.77 , -82.8682 , -86.6114 , 100.87
0.78 , -82.0007 , -86.0627 , 99.9591
0.78 , -82.8682 , -86.6114 , 100.87
0.79 , -81.9294 , -86.0389 , 99.9353
0.79 , -82.8682 , -86.6114 , 100.87
0.8 , -81.9294 , -86.0627 , 99.9828
0.8 , -82.8682 , -86.6114 , 100.87
0.81 , -81.9294 , -86.0389 , 99.9353
0.81 , -82.8682 , -86.6114 , 100.87
0.82 , -81.9294 , -86.0864 , 99.9828
0.82 , -82.8682 , -86.6114 , 100.87
0.83 , -81.9294 , -86.0627 , 99.9591
0.83 , -82.8682 , -86.6114 , 100.87
0.84 , -81.9532 , -86.0152 , 99.9828
0.84 , -82.8682 , -86.6114 , 100.87
0.85 , -82.0719 , -86.0627 , 99.9828
0.85 , -82.8682 , -86.6114 , 100.87
0.86 , -82.0719 , -86.0152 , 99.9828
0.86 , -82.8682 , -86.6114 , 100.87
0.87 , -82.0719 , -86.0152 , 99.9591
0.87 , -82.8682 , -86.6114 , 100.87
0.88 , -82.0957 , -85.9914 , 99.9828
0.88 , -82.8682 , -86.6114 , 100.87
0.89 , -82.0719 , -85.9914 , 99.9828
0.89 , -82.8682 , -86.6114 , 100.87
0.9 , -82.0719 , -86.0152 , 99.9828
0.9 , -82.8682 , -86.6114 , 100.87
0.91 , -82.0244 , -86.0152 , 99.9828
0.91 , -82.8682 , -86.6114 , 100.87
0.92 , -81.9294 , -86.0627 , 100.03
0.92 , -82.8682 , -86.6114 , 100.87
0.93 , -81.9294 , -85.9202 , 100.03
0.93 , -82.8682 , -86.6114 , 100.87
0.94 , -81.9056 , -86.0152 , 100.03
0.94 , -82.8682 , -86.6114 , 100.87
0.95 , -81.9056 , -85.9914 , 100.007
0.95 , -82.8682 , -86.6114 , 100.87
0.96 , -81.9294 , -85.9914 , 100.03
0.96 , -82.8682 , -86.6114 , 100.87
0.97 , -82.0244 , -85.9914 , 100.03
0.97 , -82.8682 , -86.6114 , 100.87
0.98 , -82.0482 , -86.0389 , 100.03
0.98 , -82.8682 , -86.6114 , 100.87
0.99 , -82.0719 , -86.0152 , 100.03
0.99 , -82.8682 , -86.6114 , 100.87
1 , -82.0957 , -85.9677 , 100.007
1 , -82.8682 , -86.6114 , 100.87
1.01 , -82.0957 , -85.9439 , 100.03
1.01 , -82.8682 , -86.6114 , 100.87
1.02 , -82.0719 , -86.0627 , 100.03
1.02 , -82.8682 , -86.6114 , 100.87
1.03 , -81.9294 , -86.0152 , 100.03
1.03 , -82.8682 , -86.6114 , 100.87
1.04 , -81.9532 , -85.9677 , 100.03
1.04 , -82.8682 , -86.6114 , 100.87
1.05 , -81.9294 , -86.0152 , 100.054
1.05 , -82.8682 , -86.6114 , 100.87
1.06 , -81.9294 , -85.9914 , 100.03
1.06 , -82.8682 , -86.6114 , 100.87
1.07 , -81.9294 , -86.0152 , 100.078
1.07 , -82.8682 , -86.6114 , 100.87
1.08 , -81.9294 , -86.1102 , 100.054
1.08 , -82.8682 , -86.6114 , 100.87
1.09 , -81.9294 , -85.9914 , 100.078
1.09 , -82.8682 , -86.6114 , 100.87
1.1 , -82.0244 , -86.0152 , 100.03
1.1 , -82.8682 , -86.6114 , 100.87
1.11 , -82.0719 , -86.0152 , 100.054
1.11 , -82.8682 , -86.6114 , 100.87
1.12 , -82.0719 , -86.0152 , 100.03
1.12 , -82.8682 , -86.6114 , 100.87
1.13 , -82.0719 , -86.0152 , 100.078
1.13 , -82.8682 , -86.6114 , 100.87
1.14 , -82.0719 , -86.0389 , 100.03
1.14 , -82.8682 , -86.6114 , 100.87
1.15 , -82.0719 , -86.0152 , 100.078
1.15 , -82.8682 , -86.6114 , 100.87
1.16 , -82.0244 , -85.9439 , 100.03
1.16 , -82.8682 , -86.6114 , 100.87
1.17 , -81.9769 , -85.9914 , 100.078
1.17 , -82.8682 , -86.6114 , 100.87
1.18 , -81.9056 , -85.9677 , 100.03
1.18 , -82.8682 , -86.6114 , 100.87
1.19 , -81.9056 , -85.9914 , 100.054
1.19 , -82.8682 , -86.6114 , 100.87
1.2 , -81.9056 , -85.9914 , 100.03
1.2 , -82.8682 , -86.6114 , 100.87
1.21 , -81.9056 , -85.9914 , 100.078
1.21 , -82.8682 , -86.6114 , 100.87
1.22 , -81.9056 , -86.0864 , 100.03
1.22 , -82.8682 , -86.6114 , 100.87
1.23 , -82.0007 , -85.9914 , 100.03
1.23 , -82.8682 , -86.6114 , 100.87
1.24 , -82.0719 , -86.0389 , 100.007
1.24 , -82.8682 , -86.6114 , 100.87
1.25 , -82.0957 , -86.0152 , 100.03
1.25 , -82.8682 , -86.6114 , 100.87
1.26 , -82.0719 , -86.0152 , 99.9591
1.26 , -82.8682 , -86.6114 , 100.87
1.27 , -82.0719 , -85.9914 , 99.9828
1.27 , -82.8682 , -86.6114 , 100.87
1.28 , -82.0719 , -85.9914 , 99.9353
1.28 , -82.8682 , -86.6114 , 100.87
1.29 , -81.9532 , -85.9914 , 99.9828
1.29 , -82.8682 , -86.6114 , 100.87
1.3 , -81.9294 , -86.0389 , 99.9116
1.3 , -82.8682 , -86.6114 , 100.87
1.31 , -81.9294 , -85.9914 , 99.9828
1.31 , -82.8682 , -86.6114 , 100.87
1.32 , -81.9294 , -86.0152 , 99.9353
1.32 , -82.8682 , -86.6114 , 100.87
1.33 , -81.9294 , -85.9677 , 99.9353
1.33 , -82.8682 , -86.6114 , 100.87
1.34 , -81.9294 , -85.9914 , 99.9116
1.34 , -82.8682 , -86.6114 , 100.87
1.35 , -82.0244 , -86.0152 , 99.8878
1.35 , -82.8682 , -86.6114 , 100.87
1.36 , -82.0482 , -85.9914 , 99.9353
1.36 , -82.8682 , -86.6114 , 100.87
1.37 , -82.0482 , -85.9677 , 99.9116
1.37 , -82.8682 , -86.6114 , 100.87
1.38 , -82.0482 , -86.0152 , 99.9353
1.38 , -82.8682 , -86.6114 , 100.87
1.39 , -82.0719 , -85.9677 , 99.9116
1.39 , -82.8682 , -86.6114 , 100.87
1.4 , -82.0719 , -85.9439 , 99.9353
1.4 , -82.8682 , -86.6114 , 100.87
1.41 , -82.0719 , -85.9914 , 99.8641
1.41 , -82.8682 , -86.6114 , 100.87
1.42 , -82.0244 , -85.9439 , 99.9353
1.42 , -82.8682 , -86.6114 , 100.87
1.43 , -81.9532 , -85.9914 , 99.9116
1.43 , -82.8682 , -86.6114 , 100.87
1.44 , -81.9056 , -85.9914 , 99.9116
1.44 , -82.8682 , -86.6114 , 100.87
1.45 , -81.9056 , -85.9914 , 99.9591
1.45 , -82.8682 , -86.6114 , 100.87
1.46 , -81.9056 , -85.9914 , 99.8878
1.46 , -82.8682 , -86.6114 , 100.87
1.47 , -81.9769 , -85.9914 , 99.8878
1.47 , -82.8682 , -86.6114 , 100.87
1.48 , -82.0007 , -85.9677 , 99.8878
1.48 , -82.8682 , -86.6114 , 100.87
1.49 , -82.0719 , -85.9914 , 99.9353
1.49 , -82.8682 , -86.6114 , 100.87
1.5 , -82.0719 , -85.9677 , 99.8878
1.5 , -82.8682 , -86.6114 , 100.87
1.51 , -82.0719 , -86.0152 , 99.9116
1.51 , -82.8682 , -86.6114 , 100.87
1.52 , -82.0957 , -86.0152 , 99.8878
1.52 , -82.8682 , -86.6114 , 100.87
1.53 , -82.0719 , -85.9914 , 99.9353
1.53 , -82.8682 , -86.6114 , 100.87
1.54 , -81.9769 , -85.9677 , 99.8878
1.54 , -82.8682 , -86.6114 , 100.87
1.55 , -81.9532 , -85.9677 , 99.9353
1.55 , -82.8682 , -86.6114 , 100.87
1.56 , -81.9532 , -85.9914 , 99.9116
1.56 , -82.8682 , -86.6114 , 100.87
1.57 , -81.9294 , -85.9677 , 99.9116
1.57 , -82.8682 , -86.6114 , 100.87
1.58 , -81.9294 , -85.9914 , 99.9591
1.58 , -82.8682 , -86.6114 , 100.87
1.59 , -81.9294 , -85.9914 , 99.9828
1.59 , -82.8682 , -86.6114 , 100.87
1.6 , -81.9294 , -85.9914 , 100.007
1.6 , -82.8682 , -86.6114 , 100.87
1.61 , -82.0244 , -86.0389 , 99.9828
1.61 , -82.8682 , -86.6114 , 100.87
1.62 , -82.0719 , -85.9677 , 100.007
1.62 , -82.8682 , -86.6114 , 100.87
1.63 , -82.0957 , -85.9914 , 99.9828
1.63 , -82.8682 , -86.6114 , 100.87
1.64 , -82.0957 , -85.9914 , 100.007
1.64 , -82.8682 , -86.6114 , 100.87
1.65 , -82.0719 , -85.9677 , 99.9828
1.65 , -82.8682 , -86.6114 , 100.87
1.66 , -82.0244 , -85.9202 , 100.007
1.66 , -82.8682 , -86.6114 , 100.87
1.67 , -81.9769 , -86.0152 , 99.9828
1.67 , -82.8682 , -86.6114 , 100.87
1.68 , -81.8581 , -85.9914 , 100.03
1.68 , -82.8682 , -86.6114 , 100.87
1.69 , -81.8581 , -85.9914 , 100.007
1.69 , -82.8682 , -86.6114 , 100.87
1.7 , -81.8581 , -85.9677 , 99.9828
1.7 , -82.8682 , -86.6114 , 100.87
1.71 , -81.9769 , -86.0152 , 100.03
1.71 , -82.8682 , -86.6114 , 100.87
1.72 , -82.0719 , -86.0389 , 99.9828
1.72 , -82.8682 , -86.6114 , 100.87
1.73 , -82.0957 , -85.9914 , 100.03
1.73 , -82.8682 , -86.6114 , 100.87
1.74 , -82.0719 , -85.9914 , 100.03
1.74 , -82.8682 , -86.6114 , 100.87
1.75 , -82.0957 , -85.9914 , 100.03
1.75 , -82.8682 , -86.6114 , 100.87
1.76 , -82.0719 , -86.0152 , 100.007
1.76 , -82.8682 , -86.6114 , 100.87
1.77 , -82.0007 , -85.9914 , 100.054
1.77 , -82.8682 , -86.6114 , 100.87
1.78 , -81.9294 , -86.0152 , 100.007
1.78 , -82.8682 , -86.6114 , 100.87
1.79 , -81.9294 , -85.9914 , 100.03
1.79 , -82.8682 , -86.6114 , 100.87
1.8 , -81.9294 , -85.9914 , 100.03
1.8 , -82.8682 , -86.6114 , 100.87
1.81 , -81.9294 , -85.9677 , 100.054
1.81 , -82.8682 , -86.6114 , 100.87
1.82 , -81.9294 , -85.9914 , 100.03
1.82 , -82.8682 , -86.6114 , 100.87
1.83 , -81.9769 , -86.0627 , 100.054
1.83 , -82.8682 , -86.6114 , 100.87
1.84 , -82.0244 , -85.9677 , 100.03
1.84 , -82.8682 , -86.6114 , 100.87
1.85 , -82.0957 , -85.9914 , 100.078
1.85 , -82.8682 , -86.6114 , 100.87
1.86 , -82.0957 , -85.9677 , 100.054
1.86 , -82.8682 , -86.6114 , 100.87
1.87 , -82.0957 , -85.9677 , 100.078
1.87 , -82.8682 , -86.6114 , 100.87
1.88 , -82.0957 , -85.9677 , 100.03
1.88 , -82.8682 , -86.6114 , 100.87
1.89 , -82.0244 , -86.0152 , 100.03
1.89 , -82.8682 , -86.6114 , 100.87
1.9 , -82.0007 , -85.9677 , 100.054
1.9 , -82.8682 , -86.6114 , 100.87
1.91 , -81.9532 , -85.9677 , 100.03
1.91 , -82.8682 , -86.6114 , 100.87
1.92 , -81.9294 , -86.0152 , 100.007
1.92 , -82.8682 , -86.6114 , 100.87
1.93 , -81.9294 , -85.9914 , 100.078
1.93 , -82.8682 , -86.6114 , 100.87
1.94 , -81.9294 , -85.9677 , 100.054
1.94 , -82.8682 , -86.6114 , 100.87
1.95 , -81.9532 , -86.0152 , 100.054
1.95 , -82.8682 , -86.6114 , 100.87
1.96 , -82.0007 , -85.9677 , 100.007
1.96 , -82.8682 , -86.6114 , 100.87
1.97 , -82.0482 , -86.0389 , 100.054
1.97 , -82.8682 , -86.6114 , 100.87
1.98 , -82.0719 , -86.0152 , 100.007
1.98 , -82.8682 , -86.6114 , 100.87
1.99 , -82.0957 , -85.9677 , 100.054
1.99 , -82.8682 , -86.6114 , 100.87
